id,transaction_time,card_token,merchant_address_country,cost_region,transaction_type,transaction_cost_type,transaction_personal_details_input,transaction_card_ownership_proof_method,state,amount_currency,amount_value,billing_amount_currency,billing_amount_value,interchange_currency,inter_change_fee,merchant_name,category,conversion_revenue_gbp,total_revenue_gbp,total_cost_gbp,profit_gbp
141720,2018-04-06 18:42:37,85517a0e-f1c0-4c0d-b379-1269e9259075,IE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,18.81,EUR,18.81,EUR,0.04,TESCO STORES 3521 SACA,GroceryStoresSupermarkets,0.0,0.0351804,0.05503692507000002,-0.01985652507000002
141765,2018-04-06 18:52:44,8e1b60ce-e717-40d0-b9ce-81209b2ddcf4,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,25.0,GBP,25.0,GBP,0.05,BOBBY FITZPATRICK,EatingPlacesRestaurants,0.0,0.05,0.009399999999999999,0.040600000000000004
141772,2018-04-06 18:54:28,10e0755b-9e70-4cbc-8f95-b968bdabc2d0,ES,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,35.0,EUR,35.0,EUR,0.07,THE BODY SHOP,CosmeticStores,0.0,0.06156570000000001,0.05076514500000001,0.010800554999999996
141793,2018-04-06 18:57:56,628da34a-b1ec-4aa6-8105-f17f0769f18a,DK,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,DKK,10.0,GBP,1.17,GBP,0.0,KULTURFORENING,EatingPlacesRestaurants,-0.010680000000000245,-0.010680000000000245,0.059645796,-0.07032579600000025
141799,2018-04-06 18:59:46,f7334744-4b28-49a5-bc85-4cad290c20a6,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,3.99,GBP,3.99,GBP,0.01,TESCO STORES 5469,GroceryStoresSupermarkets,0.0,0.01,0.05142,-0.04142
141815,2018-04-06 19:02:35,b634ae20-a2ce-4a27-9a66-73729e7d8f50,CY,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,41.5,EUR,41.5,EUR,0.08,JUEGO,BarsCocktailLoungesDiscothe,0.0,0.0703608,0.04905010050000003,0.021310699499999974
141834,2018-04-06 19:07:10,d8dfd5d2-6c65-40fa-a970-d8dc31376bc6,FR,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,28.5,EUR,28.5,EUR,0.06,REST JAI KRISHN,EatingPlacesRestaurants,0.0,0.0527706,0.052480189499999996,0.00029041050000000457
141835,2018-04-06 19:07:17,2eaad2b0-9b5b-401b-b89f-088a8d7583fa,IE,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,7.6,EUR,7.6,EUR,0.02,Spar Dame Street,MiscellaneousFoodStoresConven,0.0,0.0175902,0.057994717200000004,-0.040404517200000004
141856,2018-04-06 19:15:30,53779d94-5404-4c4f-9c1a-1799d6eada32,PT,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,EUR,150.0,EUR,150.0,EUR,-0.68,Supermercado Milsuper,ZMemberFinancialInstitut,0.0,-0.5980668,1.86739305,-2.4654598500000002
141864,2018-04-06 19:16:45,32c7ab0a-e0f9-4f4c-a85b-62c7bef6049f,NL,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,ZAR,67.0,GBP,4.0,GBP,0.01,UBER TRIP UJS2Q HELP.U,Limousines,0.1731609999999999,0.1831609999999999,0.05885194829999999,0.12430905169999992
141883,2018-04-06 19:20:04,7d5cf8ea-29d9-4876-8002-24866a657708,GB,Domestic,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,GBP,26.44,GBP,26.44,GBP,0.05,PAYPAL *POSHMARK,SecondHandStoresUsedMerchan,0.0,0.05,0.006519999999999998,0.043480000000000005
141901,2018-04-06 19:25:47,2a5c6bd9-262c-443c-823b-4c5b832fd528,IT,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,83.3,EUR,83.3,EUR,0.17,BENNET SPA,GroceryStoresSupermarkets,0.0,0.1495167,0.03802104509999993,0.11149565490000007
141906,2018-04-06 19:28:35,8654f768-8eee-4e05-8a4c-e8dfa7533f61,EE,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,28.01,EUR,28.01,EUR,0.06,ICA AB/RIMI KAUBAHALL,GroceryStoresSupermarkets,0.0,0.0527706,0.05260947747,0.00016112253000000187
141917,2018-04-06 19:32:05,a9a2f058-aa5b-42cf-be70-3ce70c2629bf,EE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,7.0,EUR,7.0,EUR,0.01,KATUSEKOHVIK.VIRU 13-1,BarsCocktailLoungesDiscothe,0.0,0.0087951,0.058153028999999995,-0.049357928999999995
141919,2018-04-06 19:32:56,5f902aaf-d2fe-4563-9c64-521f8347ff06,NL,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,19.5,EUR,19.5,EUR,0.04,POLDER,EatingPlacesRestaurants,0.0,0.0351804,0.05485486649999996,-0.01967446649999996
141923,2018-04-06 19:33:40,6f57019f-0690-494f-9d9a-382d74770a1d,PL,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,PLN,14.8,PLN,14.8,PLN,0.03,NETTO 1101494,DepartmentStores,0.0,0.006167519999999999,0.05908720703999999,-0.052919687039999996
141939,2018-04-06 19:39:12,3cf5d6b7-506c-4083-9794-e0e3fcbbb3be,PT,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,UNKNOWN,SUCCESS,EUR,17.46,EUR,17.46,EUR,0.03,SUPERMERCADO,GroceryStoresSupermarkets,0.0,0.0263853,0.05539312661999998,-0.029007826619999982
141965,2018-04-06 19:45:58,e9a84470-58ca-4945-8afa-6b03b7f384e6,IE,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,80.0,EUR,80.0,EUR,0.16,THE BUTCHER GRILL,EatingPlacesRestaurants,0.0,0.1407216,0.03889176000000005,0.10182983999999995
141978,2018-04-06 19:49:41,381f59d1-4d4b-4e96-8eb2-116541800132,CH,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,CHF,4.5,CHF,4.5,CHF,0.04,SPLASH & SPA TAMARO SA,HealthAndBeautySpas,0.0,0.0302804,0.058978036500000004,-0.028697636500000005
141994,2018-04-06 19:53:49,7b760a82-4bd2-45f0-90f2-0657e78ebdf0,CL,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,CLP,115071.0,GBP,135.29,GBP,1.49,HIP LIDER BUENAVENTURA,GroceryStoresSupermarkets,-1.069135000000017,0.42086499999998295,-0.11104891875000003,0.531913918749983
141996,2018-04-06 19:54:37,d6c7a6e0-a5fb-413d-8a77-04e5c30d4cfb,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,NONE,SUCCESS,GBP,11.2,GBP,11.2,GBP,0.02,REDS TRUE BARBECUE,EatingPlacesRestaurants,0.0,0.02,0.037000000000000005,-0.017000000000000005
142022,2018-04-06 20:00:38,f9500437-c1dd-44da-be7a-e5c879a52811,PL,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,NONE,SUCCESS,PLN,8.2,PLN,8.2,PLN,0.02,ULTIMA GRABOWSKI SMETE,Bakeries,0.0,0.0041116799999999995,0.05949426336000001,-0.05538258336000001
142034,2018-04-06 20:03:05,628da34a-b1ec-4aa6-8105-f17f0769f18a,DK,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,DKK,45.4,GBP,5.33,GBP,0.01,7-ELEVEN VESTPT DSB,MiscellaneousFoodStoresConven,-0.03028720000000007,-0.020287200000000068,0.058391913840000004,-0.07867911384000006
142078,2018-04-06 20:19:16,4a72ea78-9728-4f03-a9e8-6ec2129e2679,KE,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,KES,2000.0,GBP,14.16,GBP,0.16,SIERRA RESTAURANT,EatingPlacesRestaurants,-0.6159999999999997,-0.45599999999999963,0.04093,-0.49692999999999965
142087,2018-04-06 20:23:01,b1d84169-565f-4929-b073-4330b800cb97,GB,Domestic,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,GBP,37.35,GBP,37.35,GBP,0.07,BALANS SOHO,EatingPlacesRestaurants,0.0,0.07,-0.015300000000000001,0.08530000000000001
142102,2018-04-06 20:27:08,4cdf260b-1ecc-4802-9d8f-6e131deeaa8d,SE,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,SEK,900.0,GBP,76.44,GBP,-0.53,BANKOMAT Ahlens city,ZMemberFinancialInstitut,-0.6620999999999952,-1.1920999999999953,1.11629877,-2.3083987699999953
142134,2018-04-06 20:37:30,844f3781-c396-4aa1-9e2d-b50be00a7b98,FR,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,114.0,EUR,114.0,EUR,0.23,LES 4 Z'ARTS,EatingPlacesRestaurants,0.0,0.2022873,0.029920758000000047,0.17236654199999996
142195,2018-04-06 21:05:00,4a72ea78-9728-4f03-a9e8-6ec2129e2679,EE,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,KES,200.0,GBP,1.42,GBP,0.0,TAXIFY 20180406_2356,Limousines,-0.057600000000000096,-0.057600000000000096,0.059556719999999994,-0.11715672000000009
142219,2018-04-06 21:11:52,fbd3babd-0e0e-46be-9c47-b51f8da6a394,AE,Intra,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,GBP,101.92,GBP,101.92,GBP,-0.83,AL NASEEM MADINAT JUME,ZMemberFinancialInstitut,0.0,-0.83,0.268336,-1.098336
142271,2018-04-06 21:35:08,2bd2b6fa-fae1-45dc-a31b-2d77a58f5948,ES,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,13.6,EUR,13.6,EUR,0.03,MCDONALD S ESTEPONA,FastFoodRestaurants,0.0,0.0263853,0.05641159919999997,-0.030026299199999967
142318,2018-04-06 21:50:05,e9a84470-58ca-4945-8afa-6b03b7f384e6,IE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,1.8,EUR,1.8,EUR,0.0,Spar Ballsbridge,MiscellaneousFoodStoresConven,0.0,0.0,0.0595250646,-0.0595250646
142323,2018-04-06 21:51:31,ab3e969b-0671-4315-9995-1216c069a059,IT,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,48.8,EUR,48.8,EUR,0.1,TRAPETUM,EatingPlacesRestaurants,0.0,0.087951,0.04712397359999998,0.04082702640000002
142326,2018-04-06 21:53:47,e9a84470-58ca-4945-8afa-6b03b7f384e6,IE,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,6.5,EUR,6.5,EUR,0.01,PADDY CULLENS,EatingPlacesRestaurants,0.0,0.0087951,0.05828495550000001,-0.04948985550000001
142330,2018-04-06 21:55:25,8d192c45-5e92-4642-959e-bba1d95ed638,ES,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,8.0,EUR,8.0,EUR,0.02,BE4 MILLENIUM,DatingAndEscortServices,0.0,0.0175902,0.05788917599999999,-0.040298975999999986
142341,2018-04-06 21:58:37,5ef8cad0-6d32-442f-8631-abd168e7d442,HU,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,GBP,31.65,GBP,31.65,GBP,-0.47,Ferenciek tere 2.,ZMemberFinancialInstitut,0.0,-0.47,0.49360499999999996,-0.9636049999999999
142355,2018-04-06 22:06:54,c4f28152-46b5-4d93-8469-753389793495,US,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,USD,5.36,USD,5.36,USD,0.06,ELEMENTS,FastFoodRestaurants,0.0,0.04470702,0.054407716099999996,-0.009700696099999996
142375,2018-04-06 22:15:39,053cff0d-4c8b-4bdd-886d-79933c1ea876,GB,Domestic,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,GBP,34.2,GBP,34.2,GBP,0.01,BRAZEN HEAD,BarsCocktailLoungesDiscothe,0.0,0.01,-0.009000000000000001,0.019000000000000003
142391,2018-04-06 22:22:30,32c7ab0a-e0f9-4f4c-a85b-62c7bef6049f,ZA,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,ZAR,1250.0,GBP,73.51,GBP,0.81,SNE,EatingPlacesRestaurants,2.1137500000000102,2.9237500000000103,-0.0298453125,2.9535953125000103
142405,2018-04-06 22:29:06,32c7ab0a-e0f9-4f4c-a85b-62c7bef6049f,NL,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,ZAR,56.0,GBP,3.34,GBP,0.01,UBER TRIP VUHN2 HELP.U,Limousines,0.14144799999999957,0.15144799999999958,0.059040434399999994,0.09240756559999959
142432,2018-04-06 22:44:04,4a72ea78-9728-4f03-a9e8-6ec2129e2679,EE,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,KES,270.0,GBP,1.91,GBP,0.0,TAXIFY 20180407_0125,Limousines,-0.08475999999999995,-0.08475999999999995,0.05940157199999999,-0.14416157199999993
142437,2018-04-06 22:45:54,e9a84470-58ca-4945-8afa-6b03b7f384e6,IE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,6.5,EUR,6.5,EUR,0.01,PADDY CULLENS,EatingPlacesRestaurants,0.0,0.0087951,0.05828495550000001,-0.04948985550000001
142438,2018-04-06 22:46:02,8d192c45-5e92-4642-959e-bba1d95ed638,ES,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,16.0,EUR,16.0,EUR,0.03,BE4 MILLENIUM,DatingAndEscortServices,0.0,0.0263853,0.055778352,-0.029393052000000003
142439,2018-04-06 22:46:27,1350d607-473f-4624-b3a0-67869114b4c7,ES,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,184.0,EUR,184.0,EUR,0.37,SA PUNTA IBIZA,EatingPlacesRestaurants,0.0,0.3254187,0.011451048000000075,0.31396765199999993
142480,2018-04-06 23:09:16,8d192c45-5e92-4642-959e-bba1d95ed638,ES,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,5.0,EUR,5.0,EUR,0.01,BE4 MILLENIUM,DatingAndEscortServices,0.0,0.0087951,0.058680735,-0.049885635
142516,2018-04-06 23:33:53,e9a84470-58ca-4945-8afa-6b03b7f384e6,IE,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,6.5,EUR,6.5,EUR,0.01,PADDY CULLENS,EatingPlacesRestaurants,0.0,0.0087951,0.05828495550000001,-0.04948985550000001
142528,2018-04-06 23:40:05,1350d607-473f-4624-b3a0-67869114b4c7,ES,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,34.0,EUR,34.0,EUR,0.07,ESPIRITU Y LIBERTAD,BarsCocktailLoungesDiscothe,0.0,0.06156570000000001,0.05102899799999999,0.010536702000000016
142530,2018-04-06 23:42:21,5fc5088a-95ad-4940-9c45-2f94c086e19b,US,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,USD,40.24,USD,40.24,USD,0.44,TARGET T-1918,GroceryStoresSupermarkets,0.0,0.32785148000000003,0.021920614899999996,0.3059308651
142551,2018-04-06 23:52:00,8d192c45-5e92-4642-959e-bba1d95ed638,ES,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,NONE,SUCCESS,EUR,5.0,EUR,5.0,EUR,0.01,LUIS C GRANDE CASILLAS,Limousines,0.0,0.0087951,0.058680735,-0.049885635
142566,2018-04-07 0:05:12,eaaf3389-c752-4d46-ae9d-243786729e93,JP,Intra,POS_PURCHASE,POS/ECOM,STRIPE,UNKNOWN,SUCCESS,JPY,113.0,GBP,0.76,GBP,0.01,FAMILYMART,MiscellaneousFoodStoresConven,-0.009303999999999979,0.0006960000000000213,0.05843837,-0.05774236999999998
142581,2018-04-07 0:20:10,b1fb0a86-51ab-460f-bfac-4236c5517fd1,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,0.8,GBP,0.8,GBP,0.0,BASIL PIZZA,FastFoodRestaurants,0.0,0.0,0.057800000000000004,-0.057800000000000004
142597,2018-04-07 0:35:45,1350d607-473f-4624-b3a0-67869114b4c7,ES,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,10.0,EUR,10.0,EUR,0.02,ESPIRITU Y LIBERTAD,BarsCocktailLoungesDiscothe,0.0,0.0175902,0.05736147,-0.03977127
142622,2018-04-07 0:53:08,b1fb0a86-51ab-460f-bfac-4236c5517fd1,GB,Domestic,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,GBP,10.0,GBP,10.0,GBP,-0.15,TESCO MARY LEY EXP,ZMemberFinancialInstitut,0.0,-0.15,0.0724,-0.2224
142631,2018-04-07 1:05:55,1350d607-473f-4624-b3a0-67869114b4c7,ES,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,24.0,EUR,24.0,EUR,0.05,ESPIRITU Y LIBERTAD,BarsCocktailLoungesDiscothe,0.0,0.0439755,0.05366752800000002,-0.00969202800000002
142636,2018-04-07 1:09:40,4276e10c-693c-4bd9-99e0-4b399281bed7,DE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,9.38,EUR,9.38,EUR,0.02,KFC 1095 Lamia GmbH,FastFoodRestaurants,0.0,0.0175902,0.05752505885999999,-0.03993485885999999
142642,2018-04-07 1:20:22,1350d607-473f-4624-b3a0-67869114b4c7,ES,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,10.0,EUR,10.0,EUR,0.02,ESPIRITU Y LIBERTAD,BarsCocktailLoungesDiscothe,0.0,0.0175902,0.05736147,-0.03977127
142678,2018-04-07 1:46:08,8e1b60ce-e717-40d0-b9ce-81209b2ddcf4,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,NONE,SUCCESS,GBP,11.0,GBP,11.0,GBP,0.02,TfL Travel Charge,TransportationSuburbanAndLoca,0.0,0.02,0.0374,-0.017400000000000002
142686,2018-04-07 1:51:20,1350d607-473f-4624-b3a0-67869114b4c7,ES,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,EUR,10.0,EUR,10.0,EUR,0.02,ESPIRITU Y LIBERTAD,BarsCocktailLoungesDiscothe,0.0,0.0175902,0.05736147,-0.03977127
142687,2018-04-07 1:51:26,eaaf3389-c752-4d46-ae9d-243786729e93,JP,Intra,POS_PURCHASE,POS/ECOM,STRIPE,UNKNOWN,SUCCESS,JPY,108.0,GBP,0.72,GBP,0.01,FAMILYMART,MiscellaneousFoodStoresConven,-0.015264000000000055,-0.005264000000000055,0.058480920000000006,-0.06374492000000007
142736,2018-04-07 2:54:58,d186c8d3-5ef5-40cc-8c58-150c6beaf1e7,US,Intra,POS_PURCHASE,POS/ECOM,STRIPE,NONE,SUCCESS,USD,26.24,USD,26.24,USD,0.29,SPRING STREET BAR,EatingPlacesRestaurants,0.0,0.21608393,0.0349601624,0.1811237676
142764,2018-04-07 3:35:06,3f96b449-0411-4015-9bf9-593b629d33a0,ES,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,EUR,200.0,EUR,200.0,EUR,-0.74,BANCA MARCH. S A,ZMemberFinancialInstitut,0.0,-0.6508374,2.4698574000000004,-3.1206948000000003
142878,2018-04-07 5:58:27,63f07569-e572-4cf2-9895-9b3460c2e6d0,IT,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,22.4,EUR,22.4,EUR,0.04,STAZ. SERV. ENI-VULCAN,ServiceStationsWithOrWithou,0.0,0.0351804,0.054089692800000005,-0.018909292800000005
142881,2018-04-07 5:59:24,eaaf3389-c752-4d46-ae9d-243786729e93,JP,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,JPY,106.0,GBP,0.7,GBP,0.01,LAWSON,MiscellaneousFoodStoresConven,-0.021648,-0.011648,0.058497940000000005,-0.07014594
142883,2018-04-07 6:01:36,eaaf3389-c752-4d46-ae9d-243786729e93,JP,Intra,POS_PURCHASE,POS/ECOM,STRIPE,UNKNOWN,SUCCESS,JPY,108.0,GBP,0.72,GBP,0.01,FAMILYMART,MiscellaneousFoodStoresConven,-0.015264000000000055,-0.005264000000000055,0.058480920000000006,-0.06374492000000007
142908,2018-04-07 6:20:33,241d0a92-8c56-47f9-96a0-3bbcd7c9c931,CZ,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,NONE,SUCCESS,CZK,18.0,GBP,0.62,GBP,0.0,DELIKOMAT 38268,FastFoodRestaurants,0.0050480000000000524,0.0050480000000000524,0.059815514399999985,-0.05476751439999993
142913,2018-04-07 6:23:03,6650ebbe-5a09-422e-994f-4d61418f4523,JP,Intra,POS_PURCHASE,POS/ECOM,STRIPE,UNKNOWN,SUCCESS,JPY,255.0,GBP,1.7,GBP,0.02,SEVEN-ELEVEN JAPAN,MiscellaneousFoodStoresConven,-0.03604000000000007,-0.01604000000000007,0.05722995,-0.07326995000000007
142976,2018-04-07 7:01:02,5583c814-c30c-46a7-b497-575d4044db5e,NL,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,EUR,150.0,EUR,150.0,EUR,-0.68,Eurozone,ZMemberFinancialInstitut,0.0,-0.5980668,1.86739305,-2.4654598500000002
143001,2018-04-07 7:23:35,655115d1-9e8c-4e44-b792-2e25d386c15b,SG,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,SGD,18.0,GBP,9.78,GBP,0.11,UNIVER CELL,ElectronicSales,-0.2744220000000013,-0.1644220000000013,0.0468319725,-0.21125397250000127
143030,2018-04-07 7:35:05,eafd580c-17a6-4b24-9a86-9cc35716440e,DE,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,EUR,206.5,EUR,206.5,EUR,0.0,IC CASH 01010353,ZMemberFinancialInstitut,0.0,0.0,2.5481777655,-2.5481777655
143052,2018-04-07 7:44:56,eafd580c-17a6-4b24-9a86-9cc35716440e,DE,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,19.37,EUR,19.37,EUR,0.04,Mc Donalds 1759,FastFoodRestaurants,0.0,0.0351804,0.05488916739000002,-0.01970876739000002
143084,2018-04-07 7:58:21,4c029044-9688-4314-b121-4391a4f63d79,SE,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,SEK,99.0,GBP,8.39,GBP,0.02,MAXI ICA STORMARKNAD K,MiscellaneousFoodStoresConven,-0.09123099999999873,-0.07123099999999873,0.057455630699999996,-0.12868663069999872
143092,2018-04-07 8:02:43,4cdf260b-1ecc-4802-9d8f-6e131deeaa8d,SE,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,SEK,58.3,GBP,4.95,GBP,0.01,ICA SUPERMARKET AKALLA,MiscellaneousFoodStoresConven,-0.044502699999998896,-0.034502699999998894,0.058501649190000005,-0.09300434918999889
143096,2018-04-07 8:03:47,b7929953-b704-49d8-999d-b729282ec987,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,NONE,SUCCESS,GBP,3.2,GBP,3.2,GBP,0.01,EASYCOFFEE (BURNLEY),FastFoodRestaurants,0.0,0.01,0.053,-0.043
143112,2018-04-07 8:08:08,655115d1-9e8c-4e44-b792-2e25d386c15b,SG,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,SGD,7.0,GBP,3.8,GBP,0.04,MOHD MUSTAFA & SAMSUDD,GroceryStoresSupermarkets,-0.11005300000000062,-0.07005300000000061,0.05451243375,-0.12456543375000062
143125,2018-04-07 8:14:09,991b1fff-64c7-4985-96e5-ebb715efbda9,HU,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,HUF,990.0,GBP,2.79,GBP,0.01,KFC PIARIST,EatingPlacesRestaurants,0.06651000000000007,0.07651000000000006,0.05918295299999999,0.017327047000000075
143168,2018-04-07 8:26:31,655115d1-9e8c-4e44-b792-2e25d386c15b,SG,Intra,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,SGD,65.0,GBP,35.33,GBP,0.57,Mohamed Mustafa N Sams,DepartmentStores,-0.9776350000000065,-0.4076350000000065,0.014015456250000002,-0.4216504562500065
143185,2018-04-07 8:30:40,628da34a-b1ec-4aa6-8105-f17f0769f18a,DK,Inter,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,DKK,46.45,GBP,5.46,GBP,0.01,7-ELEVEN BUTIK,GroceryStoresSupermarkets,-0.024258600000000463,-0.014258600000000463,0.05835472241999999,-0.07261332242000046
143229,2018-04-07 8:42:40,6ad83c39-325f-4702-9275-b1583058fc97,FR,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,EUR,120.0,EUR,120.0,EUR,0.24,WWW.MSCONLINE.COM,CruiseLines,0.0,0.2110824,0.028337639999999942,0.18274476000000006
143238,2018-04-07 8:44:23,6ad83c39-325f-4702-9275-b1583058fc97,FR,Inter,ECOM_PURCHASE,POS/ECOM,ECOM,NONE,SUCCESS,EUR,1806.07,EUR,1806.07,EUR,3.61,WWW.MSCONLINE.COM,CruiseLines,0.0,3.1750311,-0.4165369877099998,3.59156808771
143263,2018-04-07 8:51:56,1350d607-473f-4624-b3a0-67869114b4c7,ES,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,EUR,100.0,EUR,100.0,EUR,-0.62,BANKIA      3466,ZMemberFinancialInstitut,0.0,-0.5452962,1.2649287,-1.8102249000000001
143267,2018-04-07 8:53:04,7f05bc51-a140-4ffc-8d88-91d5dd628394,GB,Domestic,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,GBP,59.0,GBP,59.0,GBP,0.12,TOWER OF LONDON,RecreationServicesNotElsewher,0.0,0.12,-0.058600000000000006,0.1786
143273,2018-04-07 8:54:57,7b018270-2bcb-41c2-a951-573dccd866f2,PL,Inter,CASH_WITHDRAWAL,ATM,CHIP,PIN,SUCCESS,PLN,200.0,PLN,200.0,PLN,-2.34,02906 1045W2050C,ZMemberFinancialInstitut,0.0,-0.4810665599999999,0.62330016,-1.1043667199999998
143275,2018-04-07 8:55:02,fe074226-fcef-4adc-be4e-5a670dfd7ce5,GB,Domestic,POS_PURCHASE,POS/ECOM,CONTACTLESS,PIN,SUCCESS,GBP,9.15,GBP,9.15,GBP,0.02,GREGGS,EatingPlacesRestaurants,0.0,0.02,0.0411,-0.021099999999999997
143293,2018-04-07 9:01:38,ed39695c-a026-42ce-865d-8062a56ec18b,EE,Inter,POS_PURCHASE,POS/ECOM,CHIP,PIN,SUCCESS,EUR,65.8,EUR,65.8,EUR,0.13,GOURMET COFFEE.KOIDULA,EatingPlacesRestaurants,0.0,0.1143363,0.042638472599999866,0.07169782740000014
